tract,Name,Household_Income_rP_gP_p25
18109510300,"Mooresville, IN",32813
48479001101,"Laredo, TX",32813
26145013000,"Birch Run, MI",32813
6029001102,"Bakersfield, CA",32812
1057020400,"Berry, AL",32812
5015950400,"Green Forest, AR",32812
41047001300,"South Central, Salem, OR",32811
5007020304,"Rogers, AR",32811
26015010500,"Plainwell, MI",32810
37057060400,"Lexington, NC",32810
28081950601,"Tupelo, MS",32810
6037320100,"San Fernando, CA",32810
40079040402,"Poteau, OK",32809
42101015800,"Fishtown, Philadelphia, PA",32809
48029171913,"Heritage, San Antonio, TX",32809
36111950100,"Saugerties, NY",32809
48303002203,"Bayless Atkins, Lubbock, TX",32808
36103159512,"Mastic Beach, NY",32807
41005024000,"Molalla, OR",32807
24031702301,"Silver Spring, MD",32807
35001000124,"Uptown, Albuquerque, NM",32807
12099005816,"Boynton Beach, FL",32806
26089970300,"Lake Leelanau, MI",32806
6065040202,"Rubidoux, Riverside, CA",32806
22047952700,"Plaquemine, LA",32806
42003497000,"Elizabeth, PA",32806
29107090602,"Bates City, MO",32806
4013217800,"South Scottsdale, Scottsdale, AZ",32805
6037532002,"South Montebello, Montebello, CA",32805
42125783200,"Charleroi, PA",32805
35001000117,"Loma Del Rey, Albuquerque, NM",32805
16027021901,"Middleton, ID",32805
55137960400,"Hancock, WI",32804
48479001815,"Laredo, TX",32804
53053070315,"Auburn, WA",32804
6037910301,"Palmdale, CA",32804
24031700312,"Clarksburg, MD",32804
40145030602,"Coweta, OK",32803
55139000500,"Oshkosh, WI",32803
36111950200,"Saugerties, NY",32803
51149850302,"Hopewell, VA",32802
12086011102,"Homestead, FL",32802
6037104105,"Pacoima, Los Angeles, CA",32802
48485012700,"Wichita Falls, TX",32802
48113014602,"Irving, TX",32802
8001009604,"South Westminster, Westminster, CO",32801
13245010105,"Augusta, GA",32801
12011060126,"Lauderhill, FL",32801
6099001300,"Modesto, CA",32801
36061029500,"Inwood, New York, NY",32801
48037011501,"New Boston, TX",32801
18155965900,"Vevay, IN",32801
12035060107,"Palm Coast, FL",32800
9005268100,"Roxbury, CT",32800
9001210600,"Danbury, CT",32800
13051011500,"Coffee Bluff, Savannah, GA",32799
39169000700,"Wooster, OH",32799
26163568400,"Westland, MI",32799
4025000202,"Chino Valley, AZ",32799
6037208502,"Central LA, Los Angeles, CA",32799
34001010503,"Galloway, NJ",32798
6059087901,"Stanton, CA",32798
12031016726,"Southside, Jacksonville, FL",32798
34031183101,"Paterson, NJ",32798
29159481100,"Sedalia, MO",32798
41039000903,"Veneta, OR",32798
13139000203,"Clermont, GA",32797
48201310900,"Greater East End, Houston, TX",32797
48455950400,"Trinity, TX",32797
37113970200,"Franklin, NC",32797
24045010603,"Salisbury, MD",32796
6073016613,"Santee, CA",32796
12011060801,"Plantation, FL",32796
25003921400,"North Adams, MA",32795
48499950302,"Yantis, TX",32795
6037195804,"Silver Lake, Los Angeles, CA",32795
37089930100,"Hendersonville, NC",32794
18047969800,"Brookville, IN",32794
48439114203,"Azle, TX",32794
18099020702,"Bourbon, IN",32794
12015030302,"Englewood South, Englewood, FL",32794
48355002001,"Central City, Corpus Christi, TX",32794
17021958500,"Taylorville, IL",32794
34015500100,"Westville, NJ",32794
17031823001,"Chicago Ridge, IL",32794
8059011806,"South Alameda, Lakewood, CO",32793
24033801104,"Joint Base Andrews, MD",32793
18005010600,"Columbus, IN",32793
6077004701,"Lockeford, CA",32792
6031000701,"Hanford, CA",32792
24003740303,"Severn, MD",32791
20173003800,"Schweiter, Wichita, KS",32791
34039031000,"Elizabeth, NJ",32791
16001000702,"East End, Boise, ID",32790
18163003400,"North Country Club, Evansville, IN",32790
37055970300,"Kill Devil Hills, NC",32790
12105014104,"Haines City, FL",32790
6067004100,"Woodbine, Sacramento, CA",32789
48439105001,"Diamond Hill - Jarvis, Fort Worth, TX",32789
12073002417,"Tallahassee, FL",32789
20177003301,"Topeka, KS",32788
48113014311,"Las Colinas, Irving, TX",32788
36081035700,"Queens County, NY",32788
12099007910,"West Palm Beach, FL",32787
41039003700,"Eugene, OR",32787
39049009752,"Westland, Grove City, OH",32787
6037980019,"Pacific Palisades, Los Angeles, CA",32787
6067007208,"Rio Linda, CA",32786
29107090100,"Wellington, MO",32786
48029141404,"East Side, San Antonio, TX",32786
26033970400,"Sault Ste. Marie, MI",32785
17031814600,"Berwyn, IL",32785
39143962000,"Clyde, OH",32785
12086019300,"Deerwood, Miami, FL",32785
40117957300,"Jennings, OK",32784
39139001100,"Mansfield, OH",32784
6037601502,"Inglewood, CA",32784
6067004906,"Parkway, Sacramento, CA",32783
34025807800,"Neptune City, NJ",32783
48113018001,"Casa View Heights, Mesquite, TX",32783
22051025002,"Terrytown, LA",32783
15003002005,"Honolulu, HI",32782
48183010400,"Kilgore, TX",32782
9013530200,"Rockville, Vernon, CT",32782
6037533901,"South Montebello, Bell Gardens, CA",32782
47157003500,"Central Gardens, Memphis, TN",32781
23019014000,"Corinna, ME",32781
32003003642,"North Las Vegas, NV",32781
25025160200,"Chelsea, MA",32781
48201253000,"Country Terrace, Highlands, TX",32781
6007003502,"Gridley, CA",32780
15003009400,"Wahiawa, HI",32780
32003003316,"Astoria Iron Mountain, Las Vegas, NV",32780
48491020316,"Cedar Park, TX",32780
42043023100,"Paxtang, PA",32780
36103145604,"Brentwood, NY",32779
39173020100,"Northwood, OH",32779
2020002301,"Sand Lake, Anchorage, AK",32778
10001040900,"Dover, DE",32778
51041100920,"Bon Air, VA",32778
9009154900,"West Haven, CT",32778
19139050400,"Muscatine County, IA",32778
32003005311,"Green Valley North, Henderson, NV",32777
6059001103,"Los Nietos, La Habra, CA",32777
42047950500,"Johnsonburg, PA",32777
35013001306,"Las Cruces, NM",32777
18015959400,"Delphi, IN",32776
24019970100,"Rhodesdale, MD",32776
12009066103,"Melbourne Beach, FL",32776
26099250100,"Saint Clair Shores, MI",32776
48201232900,"Woodforest, Houston, TX",32776
41051010303,"Troutdale, OR",32775
48027020202,"Temple, TX",32775
27123034702,"Conway, Saint Paul, MN",32775
17057953200,"Cuba, IL",32775
21113060600,"Nicholasville, KY",32775
6033000501,"Lucerne, CA",32775
23029955700,"Eastport, ME",32775
54101970200,"Webster Springs, WV",32774
41009970600,"Warren, OR",32774
36103123701,"Copiague, NY",32774
48029182102,"Far North Central, San Antonio, TX",32774
6073002904,"College East, San Diego, CA",32774
6071000901,"Upland, CA",32773
13051010807,"Savannah, GA",32773
36061006100,"Lower Manhattan, New York, NY",32773
6001435500,"North Hayward, Hayward, CA",32773
26127010300,"New Era, MI",32772
29057480100,"Greenfield, MO",32772
22051026400,"Marrero, LA",32772
39059977200,"Cambridge, OH",32772
55079019000,"Jackson Park, Milwaukee, WI",32772
48439111541,"Southeast Arlington, Arlington, TX",32772
41003001001,"Corvallis, OR",32772
48355002200,"Central City, Corpus Christi, TX",32772
48451001102,"San Angelo, TX",32771
6037577504,"Peninsula, Long Beach, CA",32771
48439113703,"Grapevine, TX",32771
4013040515,"Wickenburg, AZ",32771
19101090300,"Fairfield, IA",32771
6071011800,"Barstow, CA",32771
12009060200,"Titusville, FL",32770
39113040203,"Centerville, OH",32770
12011042200,"Barrier Island, Fort Lauderdale, FL",32770
2170000900,"Wasilla, AK",32770
49035113310,"West Valley City, UT",32770
13021013605,"Macon, GA",32770
28151000702,"Greenville, MS",32769
36029016200,"Buffalo, NY",32769
6087110700,"Freedom, CA",32769
12069031000,"Tavares, FL",32769
12086003003,"Allapattah, Miami, FL",32769
12103025405,"Clearwater, FL",32769
6111003013,"South Bank, Oxnard, CA",32768
8085966503,"Montrose, CO",32768
47037010103,"Joelton, Nashville, TN",32768
36067005000,"Southside, Syracuse, NY",32768
22101040800,"Patterson, LA",32768
12111382200,"Fort Pierce, FL",32768
12015030301,"Englewood, FL",32767
17199020100,"Carterville, IL",32767
23023970301,"Topsham, ME",32767
29161890300,"Rolla, MO",32767
36061014500,"Lincoln Square, New York, NY",32767
55073000100,"Wausau, WI",32767
37021002204,"Biltmore Park, Asheville, NC",32767
56021000401,"Cheyenne, WY",32766
29189211102,"Florissant, MO",32766
47037015626,"Antioch, Nashville, TN",32766
41029001001,"Central Point, OR",32765
6037143100,"Toluca Lake, Los Angeles, CA",32765
36087010602,"West Haverstraw, NY",32764
48113013712,"Farmers Branch, TX",32764
4027011000,"Yuma, AZ",32764
42007605100,"Fombell, PA",32764
6037124102,"North Hollywood, Los Angeles, CA",32764
48141010220,"Canutillo, TX",32764
42017100600,"Bristol, PA",32764
4023966301,"Nogales, AZ",32764
24039930500,"Marion Station, MD",32764
37183053109,"Pine Meadow, Fuquay Varina, NC",32764
47093005704,"Knoxville, TN",32762
21013960100,"Arjay, KY",32762
19163012802,"Davenport, IA",32761
48133950500,"Gorman, TX",32761
55031020600,"Superior, WI",32761
19153000300,"Union Park, Des Moines, IA",32761
21045950200,"Liberty, KY",32761
42125754600,"Washington, PA",32760
45045001810,"Greenville, SC",32760
4013422213,"Mesa, AZ",32760
13295020400,"Lookout Mountain, GA",32760
54075960300,"Hillsboro, WV",32759
51510200405,"Landmark, Alexandria, VA",32759
22081960100,"Coushatta, LA",32758
53009002300,"Sequim, WA",32758
12101030303,"Flor-a-mar, New Port Richey, FL",32758
6037503103,"Whittier, CA",32757
21157950600,"Benton, KY",32757
15007040300,"Kapaa, HI",32757
12057013203,"Citrus Wood, Valrico, FL",32757
40131050203,"Claremore, OK",32756
48201532800,"Northside, Houston, TX",32756
12033003506,"Northeast Pensacola, Pensacola, FL",32756
6037910002,"Littlerock, CA",32756
28071950201,"Oxford, MS",32755
8005084200,"Carriage Place, Aurora, CO",32755
13083040102,"Trenton, GA",32755
39025040403,"Milford, OH",32755
48201433400,"Westside, Houston, TX",32754
6019001411,"Roosevelt, Fresno, CA",32754
22083970200,"Delhi, LA",32754
2020000102,"Chugiak, Anchorage, AK",32754
6077005302,"Tracy, CA",32754
21067004007,"Lexington, KY",32753
55111001002,"Reedsburg, WI",32753
24031702402,"Silver Spring, MD",32752
19079960400,"Webster City, IA",32752
49035111701,"South Salt Lake, UT",32752
17031210700,"Avondale, Chicago, IL",32752
27123033300,"Merriam Park West, Saint Paul, MN",32752
6045010802,"Potter Valley, CA",32751
27053026702,"Osseo, MN",32751
48493000201,"Floresville, TX",32751
26099261900,"Warren, MI",32751
26125145700,"Waterford Township, MI",32751
24027605402,"Columbia, MD",32750
5049550200,"Viola, AR",32750
26075006500,"Parma, MI",32750
12103024801,"Saint Petersburg, FL",32750
39045031100,"Bremen, OH",32750
39117965200,"Mount Gilead, OH",32750
16001010321,"Meridian, ID",32749
21095970800,"Harlan, KY",32749
12095016411,"Orlando, FL",32749
1049960500,"Fyffe, AL",32749
9001022000,"Cove - East Side - Shippan, Stamford, CT",32748
36023971100,"Marathon, NY",32748
35043010723,"Rio Rancho, NM",32748
15001020500,"Hilo, HI",32747
17031010503,"Rogers Park, Chicago, IL",32747
39045031400,"Lancaster, OH",32746
6067007415,"Sacramento, CA",32746
48439110202,"Haltom City, TX",32746
54049020900,"Fairmont, WV",32746
41051004300,"Northwest Portland, Portland, OR",32746
42043022701,"Harrisburg, PA",32746
48061013901,"Southmost, Brownsville, TX",32746
5119003500,"Little Rock Air Force Base, Jacksonville, AR",32746
48321730100,"Bay City, TX",32745
6059001304,"La Habra, CA",32745
51001090500,"Greenbush, VA",32745
39035123200,"Kamm's Corners, Cleveland, OH",32745
48215022104,"Donna, TX",32745
12081000408,"Bradenton, FL",32745
10005051801,"Bethel, DE",32744
6067007202,"Rio Linda, CA",32744
6073015301,"El Cajon, CA",32743
47093004615,"Knoxville, TN",32743
55083100700,"Gillett, WI",32743
1073011208,"Dixiana, AL",32743
39057200104,"Wright-Patterson Air Force Base, OH",32743
6067005102,"Sacramento, CA",32743
48387950100,"Annona, TX",32742
6087122001,"Soquel, CA",32742
31109001900,"Downtown, Lincoln, NE",32742
47055920600,"Goodspring, TN",32742
53015001900,"Longview, WA",32741
24015031301,"Port Deposit, MD",32740
29213480402,"Kissee Mills, MO",32739
13297110508,"Loganville, GA",32738
42101031501,"Mayfair, Philadelphia, PA",32738
6037297601,"San Pedro, Los Angeles, CA",32738
48209010701,"San Marcos, TX",32738
19179960800,"Ottumwa, IA",32738
55079012500,"Story Hill, Milwaukee, WI",32737
51650010307,"Farmington, Hampton, VA",32737
26125121400,"Oakland County, MI",32737
22051023600,"Metairie, LA",32737
17031160502,"Irving Park, Chicago, IL",32737
51009010504,"Madison Heights, VA",32737
20057961900,"Dodge City, KS",32735
6067007007,"North Sacramento, Sacramento, CA",32734
44007010200,"East Providence, RI",32734
12115000404,"Glen Oaks, Sarasota, FL",32734
29175490600,"Moberly, MO",32733
26081003400,"South East End, Grand Rapids, MI",32733
53033004900,"Fremont, Seattle, WA",32733
19193000200,"Sioux City, IA",32733
36057072500,"Fort Plain, NY",32733
6099000805,"Modesto, CA",32732
48113018111,"Garland, TX",32731
42039111600,"Meadville, PA",32731
17163501800,"Belleville, IL",32730
4011960200,"Morenci, AZ",32730
6037604001,"Lawndale, CA",32730
24003740201,"South Gate, Glen Burnie, MD",32730
6037404302,"Azusa, CA",32729
49035113406,"West Valley City, UT",32728
26065005800,"Williamston, MI",32728
12083002203,"Ocala, FL",32728
26163590500,"Romulus, MI",32728
33009961200,"Bristol, NH",32728
48439122700,"West Arlington, Arlington, TX",32728
17201000105,"Machesney Park, IL",32727
21141960200,"Lewisburg, KY",32727
28037950100,"Meadville, MS",32727
37193960802,"Wilkesboro, NC",32727
10003014810,"Bear, DE",32726
48241950100,"Brookeland, TX",32726
16027021904,"Caldwell, ID",32726
5089960202,"Flippin, AR",32726
51700031702,"Boulevard, Newport News, VA",32726
45091061004,"Fort Mill, SC",32726
51041100507,"Chester, VA",32725
34005703203,"Leisuretowne, Southampton Township, NJ",32725
27123035900,"West Seventh, Saint Paul, MN",32725
54107010501,"Vienna, WV",32724
1125010804,"Cottondale, AL",32724
6037532304,"South Montebello, Commerce, CA",32724
34005701301,"Florence, Florence Township, NJ",32723
45003020601,"North Augusta, SC",32723
13067030313,"Marietta, GA",32723
17031050200,"North Center, Chicago, IL",32722
17197880312,"Naperville, IL",32722
29047021404,"Liberty, MO",32722
37147001303,"Winterville, NC",32721
39151714801,"Beach City, OH",32721
36029010101,"Buffalo, NY",32720
48061013802,"Brownsville, TX",32720
12101032007,"Land O Lakes, Land O' Lakes, FL",32720
13013180108,"Auburn, GA",32720
37089931700,"Laurel Park, NC",32720
17031191000,"Belmont Cragin, Chicago, IL",32719
44009050103,"North Kingstown, RI",32718
48029180902,"North Central, San Antonio, TX",32718
48491021502,"Chapel Hill North, Round Rock, TX",32717
26133970200,"Tustin, MI",32717
13225040101,"Byron, GA",32717
36047016300,"Kings County, NY",32717
26067031900,"Ionia, MI",32717
48029121701,"Northeast Side, Universal City, TX",32716
47073050602,"Mount Carmel, TN",32716
30087000300,"Colstrip, MT",32716
48187210506,"Kingsbury, TX",32716
6037123520,"Van Nuys, Los Angeles, CA",32716
29099700113,"Arnold, MO",32716
53011041201,"Ellsworth Springs, Vancouver, WA",32716
6029003122,"Bakersfield, CA",32715
40109107221,"Central Oklahoma City, Oklahoma City, OK",32715
28059040900,"Ocean Springs, MS",32714
12081000902,"Sarasota, FL",32714
48401951000,"Henderson, TX",32714
9015907100,"Plainfield, CT",32714
6019004504,"Fresno, CA",32714
5019953700,"Amity, AR",32714
15003009603,"Waianae, HI",32713
41067031907,"Bull Mountain, Tigard, OR",32713
6023010600,"Garfield, Eureka, CA",32713
6073008502,"Clairemont, San Diego, CA",32712
41047010802,"Jefferson, OR",32712
47103975602,"Fayetteville, TN",32712
25027703300,"Athol, MA",32711
17031210601,"Avondale, Chicago, IL",32711
24025301107,"Abingdon, MD",32711
6065031100,"Magnolia Center, Riverside, CA",32710
42133023901,"Stewartstown, PA",32710
16011950500,"Blackfoot, ID",32710
29105960298,"Lebanon, MO",32709
6073009201,"Serra Mesa, San Diego, CA",32709
25027710200,"Fitchburg, MA",32709
6013369001,"San Pablo, CA",32708
6037540102,"Lynwood, CA",32708
36067011800,"Baldwinsville, NY",32708
45063020904,"Pelion, SC",32708
1029959700,"Heflin, AL",32708
2020002202,"Turnagain, Anchorage, AK",32707
6037403000,"Westmont, Pomona, CA",32707
48201520300,"Northwest Houston, Houston, TX",32707
12117022208,"Winter Park, FL",32707
39155933500,"Newton Falls, OH",32706
28029950500,"Wesson, MS",32706
36033950501,"Malone, NY",32706
22105954102,"Hammond, LA",32706
24033800210,"Laurel, MD",32705
45045001700,"Greenville, SC",32705
48141002300,"Highland Park, El Paso, TX",32705
17029000700,"Charleston, IL",32705
48223950401,"Sulphur Springs, TX",32704
18003003301,"Summerfield, Fort Wayne, IN",32704
36061006600,"Midtown, New York, NY",32703
36005007800,"Bronx County, NY",32703
35001000123,"Albuquerque, NM",32703
39015951700,"Ripley, OH",32703
4021001405,"Casa Grande, AZ",32702
49035111600,"South Salt Lake, UT",32702
32031002614,"North Valleys, Reno, NV",32701
28075001000,"Meridian, MS",32701
41067032503,"Hillsboro, OR",32701
9001073100,"North Bridgeport, Bridgeport, CT",32701
6037407501,"La Puente, CA",32700
31055006806,"South Central Omaha, Omaha, NE",32700
26025001600,"Battle Creek, MI",32700
53061041701,"Silver Lake, Everett, WA",32700
42027012800,"State College, PA",32700
55101000904,"Mount Pleasant, WI",32700
6023000900,"Jacoby Creek, Bayside, CA",32700
32003005903,"Mesquite, NV",32700
31109003002,"Belmont, Lincoln, NE",32699
26163573400,"Dearborn, MI",32699
39113110202,"Dayton, OH",32699
53073000502,"Lettered Streets, Bellingham, WA",32699
36005041800,"Bronx County, NY",32698
54061011805,"Morgantown, WV",32698
27047180600,"Albert Lea, MN",32698
26081012901,"Kelloggsville, Grand Rapids, MI",32697
